flow_id,file_id,session_id,traffic_class,environment_id,network_condition_id,capture_day,capture_date,collection_batch,device_id,interface_type,tunnel_state,activity_variant,data_origin,dataset_version,sequence_length,flow_duration,packet_count_mean,packet_count_std,packet_count_min,packet_count_max,packet_count_median,packet_count_first,packet_count_last,packet_count_delta,packet_count_slope,byte_count_mean,byte_count_std,byte_count_min,byte_count_max,byte_count_median,byte_count_first,byte_count_last,byte_count_delta,byte_count_slope,mean_packet_size_mean,mean_packet_size_std,mean_packet_size_min,mean_packet_size_max,mean_packet_size_median,mean_packet_size_first,mean_packet_size_last,mean_packet_size_delta,mean_packet_size_slope,std_packet_size_mean,std_packet_size_std,std_packet_size_min,std_packet_size_max,std_packet_size_median,std_packet_size_first,std_packet_size_last,std_packet_size_delta,std_packet_size_slope,median_packet_size_mean,median_packet_size_std,median_packet_size_min,median_packet_size_max,median_packet_size_median,median_packet_size_first,median_packet_size_last,median_packet_size_delta,median_packet_size_slope,p90_packet_size_mean,p90_packet_size_std,p90_packet_size_min,p90_packet_size_max,p90_packet_size_median,p90_packet_size_first,p90_packet_size_last,p90_packet_size_delta,p90_packet_size_slope,p95_packet_size_mean,p95_packet_size_std,p95_packet_size_min,p95_packet_size_max,p95_packet_size_median,p95_packet_size_first,p95_packet_size_last,p95_packet_size_delta,p95_packet_size_slope,mean_iat_mean,mean_iat_std,mean_iat_min,mean_iat_max,mean_iat_median,mean_iat_first,mean_iat_last,mean_iat_delta,mean_iat_slope,std_iat_mean,std_iat_std,std_iat_min,std_iat_max,std_iat_median,std_iat_first,std_iat_last,std_iat_delta,std_iat_slope,median_iat_mean,median_iat_std,median_iat_min,median_iat_max,median_iat_median,median_iat_first,median_iat_last,median_iat_delta,median_iat_slope,p90_iat_mean,p90_iat_std,p90_iat_min,p90_iat_max,p90_iat_median,p90_iat_first,p90_iat_last,p90_iat_delta,p90_iat_slope,forward_packets_mean,forward_packets_std,forward_packets_min,forward_packets_max,forward_packets_median,forward_packets_first,forward_packets_last,forward_packets_delta,forward_packets_slope,backward_packets_mean,backward_packets_std,backward_packets_min,backward_packets_max,backward_packets_median,backward_packets_first,backward_packets_last,backward_packets_delta,backward_packets_slope,forward_bytes_mean,forward_bytes_std,forward_bytes_min,forward_bytes_max,forward_bytes_median,forward_bytes_first,forward_bytes_last,forward_bytes_delta,forward_bytes_slope,backward_bytes_mean,backward_bytes_std,backward_bytes_min,backward_bytes_max,backward_bytes_median,backward_bytes_first,backward_bytes_last,backward_bytes_delta,backward_bytes_slope,packet_rate_mean,packet_rate_std,packet_rate_min,packet_rate_max,packet_rate_median,packet_rate_first,packet_rate_last,packet_rate_delta,packet_rate_slope,byte_rate_mean,byte_rate_std,byte_rate_min,byte_rate_max,byte_rate_median,byte_rate_first,byte_rate_last,byte_rate_delta,byte_rate_slope,burst_count_mean,burst_count_std,burst_count_min,burst_count_max,burst_count_median,burst_count_first,burst_count_last,burst_count_delta,burst_count_slope,mean_burst_size_mean,mean_burst_size_std,mean_burst_size_min,mean_burst_size_max,mean_burst_size_median,mean_burst_size_first,mean_burst_size_last,mean_burst_size_delta,mean_burst_size_slope,burst_rate_mean,burst_rate_std,burst_rate_min,burst_rate_max,burst_rate_median,burst_rate_first,burst_rate_last,burst_rate_delta,burst_rate_slope,direction_switch_count_mean,direction_switch_count_std,direction_switch_count_min,direction_switch_count_max,direction_switch_count_median,direction_switch_count_first,direction_switch_count_last,direction_switch_count_delta,direction_switch_count_slope,window_count,active_window_fraction,burst_fraction,idle_fraction
sess_20260822_web_072_flow_00000,real_sess_20260822_web_072,sess_20260822_web_072,Web,env_win11_cellular,NORMAL,day_3,2026-08-22,batch_20260822_04,dev_win11_laptop,cellular,warp_disabled,web_news,real,v2,30,61.353,14.966667,3.911379,7.000000,23.000000,15.000000,19.000000,23.000000,4.000000,0.133333,4645.866667,1328.723943,2265.000000,7495.000000,4405.500000,5465.000000,7389.000000,1924.000000,64.133333,310.423257,32.469890,226.500000,363.857143,315.846154,287.631579,321.260870,33.629291,1.120976,99.839523,18.810710,64.205937,156.376216,97.884165,85.987888,97.294362,11.306474,0.376882,309.950000,43.374407,203.000000,374.000000,320.500000,324.000000,352.000000,28.000000,0.933333,428.433333,41.137787,336.000000,491.600000,431.600000,371.600000,432.400000,60.800000,2.026667,456.096667,37.314753,346.400000,513.500000,468.550000,406.500000,439.900000,33.400000,1.113333,0.135984,0.041856,0.085244,0.285468,0.121480,0.110821,0.085244,-0.025577,-0.000853,0.120147,0.044639,0.062931,0.250948,0.115610,0.080705,0.071515,-0.009191,-0.000306,0.098046,0.044589,0.042684,0.283185,0.088210,0.087601,0.058486,-0.029115,-0.000970,0.282791,0.087983,0.176618,0.498456,0.269629,0.206242,0.185329,-0.020914,-0.000697,14.966667,3.911379,7.000000,23.000000,15.000000,19.000000,23.000000,4.000000,0.133333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4645.866667,1328.723943,2265.000000,7495.000000,4405.500000,5465.000000,7389.000000,1924.000000,64.133333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.483333,1.955690,3.500000,11.500000,7.500000,9.500000,11.500000,2.000000,0.066667,2322.933333,664.361971,1132.500000,3747.500000,2202.750000,2732.500000,3694.500000,962.000000,32.066667,10.600000,2.563851,7.000000,16.000000,10.000000,12.000000,13.000000,1.000000,0.033333,1.419878,0.221393,1.000000,2.000000,1.378571,1.583333,1.769231,0.185897,0.006197,5.300000,1.281926,3.500000,8.000000,5.000000,6.000000,6.500000,0.500000,0.016667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,1.000000,1.000000,0.000000
sess_20260822_web_072_flow_00001,real_sess_20260822_web_072,sess_20260822_web_072,Web,env_win11_cellular,NORMAL,day_3,2026-08-22,batch_20260822_04,dev_win11_laptop,cellular,warp_disabled,web_news,real,v2,30,57.825,17.100000,2.612151,12.000000,25.000000,17.000000,19.000000,17.000000,-2.000000,-0.066667,5220.666667,944.058379,3491.000000,7746.000000,5107.500000,5606.000000,5921.000000,315.000000,10.500000,304.680091,22.025029,266.058824,348.294118,299.343750,295.052632,348.294118,53.241486,1.774716,98.183084,15.698142,72.490919,139.094786,100.328445,100.751635,102.050601,1.298966,0.043299,306.900000,28.146758,265.000000,364.000000,303.250000,295.000000,354.000000,59.000000,1.966667,422.800000,23.793248,383.000000,486.200000,419.400000,410.600000,463.000000,52.400000,1.746667,451.348333,31.518120,404.250000,516.000000,445.325000,424.200000,516.000000,91.800000,3.060000,0.111845,0.020182,0.074165,0.172523,0.111040,0.095407,0.092376,-0.003031,-0.000101,0.100119,0.021606,0.049919,0.142615,0.101695,0.068341,0.087401,0.019060,0.000635,0.079502,0.020905,0.046987,0.145962,0.073327,0.074039,0.054384,-0.019655,-0.000655,0.243800,0.059109,0.142651,0.380960,0.241495,0.172447,0.207495,0.035047,0.001168,17.100000,2.612151,12.000000,25.000000,17.000000,19.000000,17.000000,-2.000000,-0.066667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5220.666667,944.058379,3491.000000,7746.000000,5107.500000,5606.000000,5921.000000,315.000000,10.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.550000,1.306076,6.000000,12.500000,8.500000,9.500000,8.500000,-1.000000,-0.033333,2610.333333,472.029189,1745.500000,3873.000000,2553.750000,2803.000000,2960.500000,157.500000,5.250000,11.666667,1.795055,9.000000,16.000000,11.000000,13.000000,11.000000,-2.000000,-0.066667,1.488469,0.265955,1.071429,2.333333,1.458042,1.461538,1.545455,0.083916,0.002797,5.833333,0.897527,4.500000,8.000000,5.500000,6.500000,5.500000,-1.000000,-0.033333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,1.000000,1.000000,0.000000
sess_20260823_web_073_flow_00000,real_sess_20260823_web_073,sess_20260823_web_073,Web,env_win11_wifi,LOW_BANDWIDTH,day_4,2026-08-23,batch_20260823_02,dev_win11_laptop,wifi,warp_enabled,web_ecommerce,real,v2,30,107.283,12.266667,3.203470,6.000000,19.000000,13.000000,14.000000,11.000000,-3.000000,-0.100000,1251.933333,333.806524,475.000000,1777.000000,1300.500000,1450.000000,1103.000000,-347.000000,-11.566667,102.171477,10.966227,79.166667,121.000000,102.035714,103.571429,100.272727,-3.298701,-0.109957,34.382625,9.720777,18.863635,62.004381,32.241522,42.199720,33.284151,-8.915568,-0.297186,98.483333,11.841652,79.000000,124.000000,100.500000,101.000000,95.000000,-6.000000,-0.200000,142.923333,19.794034,106.400000,209.200000,141.450000,147.500000,145.000000,-2.500000,-0.083333,154.231667,21.611353,108.200000,211.600000,149.200000,165.450000,155.500000,-9.950000,-0.331667,0.165199,0.063450,0.102116,0.375915,0.140931,0.145072,0.102116,-0.042957,-0.001432,0.139546,0.064505,0.048773,0.362839,0.118166,0.106092,0.065352,-0.040740,-0.001358,0.130342,0.058932,0.039682,0.327059,0.108142,0.105184,0.090204,-0.014980,-0.000499,0.336392,0.140018,0.151339,0.795430,0.302222,0.301034,0.151339,-0.149695,-0.004990,12.266667,3.203470,6.000000,19.000000,13.000000,14.000000,11.000000,-3.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1251.933333,333.806524,475.000000,1777.000000,1300.500000,1450.000000,1103.000000,-347.000000,-11.566667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.133333,1.601735,3.000000,9.500000,6.500000,7.000000,5.500000,-1.500000,-0.050000,625.966667,166.903262,237.500000,888.500000,650.250000,725.000000,551.500000,-173.500000,-5.783333,8.833333,2.353484,4.000000,13.000000,9.000000,11.000000,9.000000,-2.000000,-0.066667,1.409639,0.230455,1.000000,2.000000,1.400000,1.272727,1.222222,-0.050505,-0.001684,4.416667,1.176742,2.000000,6.500000,4.500000,5.500000,4.500000,-1.000000,-0.033333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,1.000000,1.000000,0.000000
sess_20260823_web_073_flow_00001,real_sess_20260823_web_073,sess_20260823_web_073,Web,env_win11_wifi,LOW_BANDWIDTH,day_4,2026-08-23,batch_20260823_02,dev_win11_laptop,wifi,warp_enabled,web_ecommerce,real,v2,30,146.447,8.900000,2.134635,5.000000,14.000000,9.000000,6.000000,10.000000,4.000000,0.133333,859.466667,203.140138,496.000000,1355.000000,820.500000,496.000000,1000.000000,504.000000,16.800000,97.162093,9.155779,82.000000,118.600000,98.187500,82.666667,100.000000,17.333333,0.577778,30.796299,6.342441,16.268579,41.590075,31.509885,26.442810,35.947183,9.504373,0.316812,99.500000,12.583720,72.000000,122.000000,99.500000,90.500000,97.500000,7.000000,0.233333,128.876667,11.905676,103.900000,149.800000,132.000000,109.500000,136.400000,26.900000,0.896667,140.703333,15.170195,111.750000,167.400000,141.700000,111.750000,156.200000,44.450000,1.481667,0.197275,0.070933,0.062131,0.348809,0.187309,0.332547,0.208479,-0.124068,-0.004136,0.155516,0.081201,0.026983,0.450800,0.134357,0.266268,0.158405,-0.107863,-0.003595,0.155507,0.072283,0.037235,0.337538,0.131589,0.305722,0.142002,-0.163720,-0.005457,0.379422,0.143858,0.135774,0.847317,0.361040,0.642330,0.421934,-0.220395,-0.007347,8.900000,2.134635,5.000000,14.000000,9.000000,6.000000,10.000000,4.000000,0.133333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,859.466667,203.140138,496.000000,1355.000000,820.500000,496.000000,1000.000000,504.000000,16.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.450000,1.067318,2.500000,7.000000,4.500000,3.000000,5.000000,2.000000,0.066667,429.733333,101.570069,248.000000,677.500000,410.250000,248.000000,500.000000,252.000000,8.400000,7.100000,1.700000,3.000000,10.000000,7.000000,6.000000,9.000000,3.000000,0.100000,1.284590,0.268417,1.000000,2.333333,1.225000,1.000000,1.111111,0.111111,0.003704,3.550000,0.850000,1.500000,5.000000,3.500000,3.000000,4.500000,1.500000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,1.000000,1.000000,0.000000
sess_20260823_web_074_flow_00000,real_sess_20260823_web_074,sess_20260823_web_074,Web,env_win11_eth,LOW_BANDWIDTH,day_4,2026-08-23,batch_20260823_03,dev_win11_desktop,ethernet,warp_enabled,web_github_docs,real,v2,30,96.516,13.066667,3.549022,8.000000,20.000000,12.500000,13.000000,19.000000,6.000000,0.200000,1484.266667,418.893060,884.000000,2336.000000,1333.000000,1252.000000,2206.000000,954.000000,31.800000,113.765236,9.262325,96.307692,132.307692,112.930481,96.307692,116.105263,19.797571,0.659919,37.971961,7.251600,17.500000,52.242607,38.184094,41.414202,37.004829,-4.409373,-0.146979,109.550000,14.120523,79.000000,131.000000,112.000000,82.000000,111.000000,29.000000,0.966667,161.333333,10.330387,140.600000,186.400000,159.900000,167.400000,160.000000,-7.400000,-0.246667,171.058333,12.366966,144.800000,197.000000,168.550000,173.200000,168.700000,-4.500000,-0.150000,0.154701,0.045223,0.088163,0.247899,0.150532,0.145648,0.088163,-0.057485,-0.001916,0.133744,0.044771,0.063248,0.209160,0.119084,0.098953,0.069467,-0.029486,-0.000983,0.116977,0.051724,0.054837,0.256309,0.098772,0.131162,0.068335,-0.062827,-0.002094,0.302096,0.081307,0.181573,0.491430,0.275509,0.265843,0.208286,-0.057557,-0.001919,13.066667,3.549022,8.000000,20.000000,12.500000,13.000000,19.000000,6.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1484.266667,418.893060,884.000000,2336.000000,1333.000000,1252.000000,2206.000000,954.000000,31.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.533333,1.774511,4.000000,10.000000,6.250000,6.500000,9.500000,3.000000,0.100000,742.133333,209.446530,442.000000,1168.000000,666.500000,626.000000,1103.000000,477.000000,15.900000,9.366667,2.258072,6.000000,14.000000,9.000000,11.000000,14.000000,3.000000,0.100000,1.402552,0.229012,1.000000,1.857143,1.395833,1.181818,1.357143,0.175325,0.005844,4.683333,1.129036,3.000000,7.000000,4.500000,5.500000,7.000000,1.500000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,1.000000,1.000000,0.000000
sess_20260823_web_074_flow_00001,real_sess_20260823_web_074,sess_20260823_web_074,Web,env_win11_eth,LOW_BANDWIDTH,day_4,2026-08-23,batch_20260823_03,dev_win11_desktop,ethernet,warp_enabled,web_github_docs,real,v2,30,110.372,9.933333,2.159218,6.000000,15.000000,10.000000,8.000000,12.000000,4.000000,0.133333,846.133333,187.612497,531.000000,1304.000000,834.500000,746.000000,1048.000000,302.000000,10.066667,85.844089,10.458580,68.583333,109.000000,85.300000,93.250000,87.333333,-5.916667,-0.197222,26.289403,5.702437,16.987536,40.442675,25.292621,24.211309,27.197835,2.986526,0.099551,85.000000,13.522820,60.000000,114.000000,83.000000,101.500000,80.500000,-21.000000,-0.700000,115.886667,15.417452,86.600000,143.500000,118.700000,116.100000,117.600000,1.500000,0.050000,122.551667,16.763166,95.100000,161.850000,121.975000,118.550000,130.150000,11.600000,0.386667,0.200841,0.056702,0.130947,0.381599,0.183620,0.229781,0.147048,-0.082733,-0.002758,0.154960,0.060247,0.090451,0.336535,0.139838,0.269469,0.129529,-0.139939,-0.004665,0.164215,0.064490,0.068923,0.349003,0.155879,0.110115,0.083695,-0.026420,-0.000881,0.395687,0.116170,0.248776,0.779014,0.373740,0.532691,0.375625,-0.157066,-0.005236,9.933333,2.159218,6.000000,15.000000,10.000000,8.000000,12.000000,4.000000,0.133333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,846.133333,187.612497,531.000000,1304.000000,834.500000,746.000000,1048.000000,302.000000,10.066667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.966667,1.079609,3.000000,7.500000,5.000000,4.000000,6.000000,2.000000,0.066667,423.066667,93.806248,265.500000,652.000000,417.250000,373.000000,524.000000,151.000000,5.033333,7.933333,1.631632,4.000000,11.000000,8.000000,6.000000,9.000000,3.000000,0.100000,1.263455,0.195673,1.000000,1.714286,1.194444,1.333333,1.333333,0.000000,0.000000,3.966667,0.815816,2.000000,5.500000,4.000000,3.000000,4.500000,1.500000,0.050000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,1.000000,1.000000,0.000000
sess_20260823_web_075_flow_00000,real_sess_20260823_web_075,sess_20260823_web_075,Web,env_win11_cellular,NORMAL,day_4,2026-08-23,batch_20260823_04,dev_win11_laptop,cellular,warp_enabled,web_tech_blogs,real,v2,30,57.940,15.200000,3.927680,9.000000,23.000000,15.000000,15.000000,23.000000,8.000000,0.266667,3646.333333,912.528733,2325.000000,5750.000000,3462.500000,3831.000000,5750.000000,1919.000000,63.966667,241.623637,21.257753,198.571429,297.666667,238.894444,255.400000,250.000000,-5.400000,-0.180000,80.950309,15.076710,49.201355,114.460335,79.957917,95.598326,72.205624,-23.392702,-0.779757,236.700000,23.097835,201.500000,299.000000,231.000000,232.000000,244.000000,12.000000,0.400000,338.453333,36.538835,264.300000,405.400000,341.950000,362.800000,345.000000,-17.800000,-0.593333,362.646667,39.498439,281.000000,439.450000,369.925000,382.300000,346.000000,-36.300000,-1.210000,0.135055,0.038233,0.077825,0.237736,0.129193,0.133227,0.084907,-0.048320,-0.001611,0.120051,0.041871,0.070137,0.247213,0.115459,0.117370,0.070137,-0.047233,-0.001574,0.101816,0.035672,0.054811,0.173878,0.093537,0.094807,0.067843,-0.026964,-0.000899,0.267937,0.074076,0.152614,0.490186,0.256335,0.269785,0.181542,-0.088243,-0.002941,15.200000,3.927680,9.000000,23.000000,15.000000,15.000000,23.000000,8.000000,0.266667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3646.333333,912.528733,2325.000000,5750.000000,3462.500000,3831.000000,5750.000000,1919.000000,63.966667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.600000,1.963840,4.500000,11.500000,7.500000,7.500000,11.500000,4.000000,0.133333,1823.166667,456.264367,1162.500000,2875.000000,1731.250000,1915.500000,2875.000000,959.500000,31.983333,10.833333,1.933621,8.000000,15.000000,10.500000,9.000000,15.000000,6.000000,0.200000,1.392440,0.199197,1.000000,1.692308,1.392308,1.666667,1.533333,-0.133333,-0.004444,5.416667,0.966810,4.000000,7.500000,5.250000,4.500000,7.500000,3.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,1.000000,1.000000,0.000000
sess_20260823_web_075_flow_00001,real_sess_20260823_web_075,sess_20260823_web_075,Web,env_win11_cellular,NORMAL,day_4,2026-08-23,batch_20260823_04,dev_win11_laptop,cellular,warp_enabled,web_tech_blogs,real,v2,30,58.508,15.300000,3.484729,9.000000,24.000000,15.000000,17.000000,21.000000,4.000000,0.133333,3650.500000,858.469093,2305.000000,5538.000000,3490.500000,4399.000000,4997.000000,598.000000,19.933333,238.896581,16.787558,205.230769,282.000000,242.363636,258.764706,237.952381,-20.812325,-0.693744,82.631041,17.782741,47.633892,120.669487,83.996362,101.951851,84.778409,-17.173442,-0.572448,240.000000,23.525164,184.000000,318.000000,237.250000,242.000000,224.000000,-18.000000,-0.600000,338.980000,33.027255,282.400000,427.000000,330.400000,387.200000,329.000000,-58.200000,-1.940000,358.186667,33.151144,305.900000,439.250000,349.125000,425.600000,370.000000,-55.600000,-1.853333,0.127428,0.032226,0.074692,0.209197,0.126409,0.115999,0.094907,-0.021092,-0.000703,0.120561,0.042475,0.075943,0.248168,0.106949,0.082624,0.143615,0.060991,0.002033,0.088757,0.034577,0.022648,0.173436,0.082048,0.110444,0.049779,-0.060664,-0.002022,0.271621,0.085515,0.163155,0.610769,0.252777,0.229365,0.182214,-0.047152,-0.001572,15.300000,3.484729,9.000000,24.000000,15.000000,17.000000,21.000000,4.000000,0.133333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3650.500000,858.469093,2305.000000,5538.000000,3490.500000,4399.000000,4997.000000,598.000000,19.933333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.650000,1.742364,4.500000,12.000000,7.500000,8.500000,10.500000,2.000000,0.066667,1825.250000,429.234546,1152.500000,2769.000000,1745.250000,2199.500000,2498.500000,299.000000,9.966667,10.533333,1.726911,6.000000,13.000000,11.000000,13.000000,11.000000,-2.000000,-0.066667,1.462099,0.280415,1.000000,2.200000,1.477273,1.307692,1.909091,0.601399,0.020047,5.266667,0.863456,3.000000,6.500000,5.500000,6.500000,5.500000,-1.000000,-0.033333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,1.000000,1.000000,0.000000
sess_20260820_video_076_flow_00000,real_sess_20260820_video_076,sess_20260820_video_076,Video,env_win11_wifi,NORMAL,day_1,2026-08-20,batch_20260820_01,dev_win11_laptop,wifi,warp_enabled,vid_youtube_1080p,real,v2,30,59.742,513.466667,21.269279,446.000000,549.000000,514.000000,504.000000,522.000000,18.000000,0.600000,592679.066667,27576.534903,501097.000000,634372.000000,597800.000000,578589.000000,599100.000000,20511.000000,683.700000,1154.093912,15.640211,1123.535874,1189.902724,1152.633091,1147.994048,1147.701149,-0.292898,-0.009763,308.583251,11.932037,281.664228,329.142196,309.294814,305.582319,313.322332,7.740013,0.258000,1262.266667,24.680537,1208.000000,1322.000000,1258.250000,1256.000000,1269.000000,13.000000,0.433333,1420.000000,0.000000,1420.000000,1420.000000,1420.000000,1420.000000,1420.000000,0.000000,0.000000,1420.000000,0.000000,1420.000000,1420.000000,1420.000000,1420.000000,1420.000000,0.000000,0.000000,0.003896,0.000172,0.003641,0.004471,0.003883,0.003956,0.003822,-0.000134,-0.000004,0.003871,0.000261,0.003463,0.004473,0.003827,0.003843,0.003814,-0.000030,-0.000001,0.002734,0.000113,0.002503,0.003052,0.002711,0.002810,0.002811,0.000001,0.000000,0.008903,0.000672,0.007888,0.010895,0.008762,0.009790,0.008167,-0.001623,-0.000054,513.466667,21.269279,446.000000,549.000000,514.000000,504.000000,522.000000,18.000000,0.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,592679.066667,27576.534903,501097.000000,634372.000000,597800.000000,578589.000000,599100.000000,20511.000000,683.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,256.733333,10.634639,223.000000,274.500000,257.000000,252.000000,261.000000,9.000000,0.300000,296339.533333,13788.267452,250548.500000,317186.000000,298900.000000,289294.500000,299550.000000,10255.500000,341.850000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,513.466667,21.269279,446.000000,549.000000,514.000000,504.000000,522.000000,18.000000,0.600000,0.500000,0.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,1.000000,0.000000,0.000000
sess_20260820_video_076_flow_00001,real_sess_20260820_video_076,sess_20260820_video_076,Video,env_win11_wifi,NORMAL,day_1,2026-08-20,batch_20260820_01,dev_win11_laptop,wifi,warp_enabled,vid_youtube_1080p,real,v2,30,58.975,522.533333,24.962283,479.000000,564.000000,524.000000,542.000000,479.000000,-63.000000,-2.100000,602830.066667,29445.413719,549129.000000,659478.000000,606741.500000,626248.000000,556651.000000,-69597.000000,-2319.900000,1153.677710,12.848271,1123.639706,1181.430769,1151.338116,1155.439114,1162.110647,6.671533,0.222384,305.503883,7.874405,283.777539,317.969978,306.263453,297.731074,299.447972,1.716898,0.057230,1256.816667,23.186377,1197.000000,1312.500000,1252.000000,1247.500000,1267.000000,19.500000,0.650000,1420.000000,0.000000,1420.000000,1420.000000,1420.000000,1420.000000,1420.000000,0.000000,0.000000,1420.000000,0.000000,1420.000000,1420.000000,1420.000000,1420.000000,1420.000000,0.000000,0.000000,0.003830,0.000183,0.003539,0.004158,0.003811,0.003695,0.004127,0.000432,0.000014,0.003786,0.000224,0.003380,0.004224,0.003788,0.003740,0.003953,0.000212,0.000007,0.002636,0.000165,0.002301,0.002943,0.002656,0.002631,0.002943,0.000312,0.000010,0.008759,0.000496,0.007840,0.009674,0.008737,0.008316,0.009674,0.001359,0.000045,522.533333,24.962283,479.000000,564.000000,524.000000,542.000000,479.000000,-63.000000,-2.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,602830.066667,29445.413719,549129.000000,659478.000000,606741.500000,626248.000000,556651.000000,-69597.000000,-2319.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,261.266667,12.481141,239.500000,282.000000,262.000000,271.000000,239.500000,-31.500000,-1.050000,301415.033333,14722.706859,274564.500000,329739.000000,303370.750000,313124.000000,278325.500000,-34798.500000,-1159.950000,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,522.533333,24.962283,479.000000,564.000000,524.000000,542.000000,479.000000,-63.000000,-2.100000,0.500000,0.000000,0.500000,0.500000,0.500000,0.500000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.000000,1.000000,0.000000,0.000000
